 8.000000e-01 	 9.631039e-06 	 5.866213e-05 	 5.285460e-05 	 5.302165e-05 	 -6.120468e-05 	 -1.148780e-04 	 3.328106e-06 	 4.947275e-05 	 -4.248104e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 8.200000e-01 	 9.900224e-06 	 5.678212e-05 	 5.245159e-05 	 5.475229e-05 	 -6.135664e-05 	 -1.132140e-04 	 3.520727e-06 	 5.052984e-05 	 -4.370513e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 8.400000e-01 	 1.016745e-05 	 5.498015e-05 	 5.205803e-05 	 5.641833e-05 	 -6.150091e-05 	 -1.115655e-04 	 3.718732e-06 	 5.157887e-05 	 -4.493226e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 8.600000e-01 	 1.043265e-05 	 5.325320e-05 	 5.167362e-05 	 5.802240e-05 	 -6.163776e-05 	 -1.099330e-04 	 3.922080e-06 	 5.262003e-05 	 -4.616228e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 8.800000e-01 	 1.069577e-05 	 5.159832e-05 	 5.129805e-05 	 5.956704e-05 	 -6.176746e-05 	 -1.083170e-04 	 4.130734e-06 	 5.365351e-05 	 -4.739504e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 9.000000e-01 	 1.095677e-05 	 5.001268e-05 	 5.093103e-05 	 6.105466e-05 	 -6.189027e-05 	 -1.067178e-04 	 4.344649e-06 	 5.467947e-05 	 -4.863039e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 9.200000e-01 	 1.121558e-05 	 4.849351e-05 	 5.057225e-05 	 6.248758e-05 	 -6.200645e-05 	 -1.051359e-04 	 4.563784e-06 	 5.569809e-05 	 -4.986819e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 9.400000e-01 	 1.147216e-05 	 4.703816e-05 	 5.022141e-05 	 6.386800e-05 	 -6.211621e-05 	 -1.035716e-04 	 4.788096e-06 	 5.670953e-05 	 -5.110832e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 9.600000e-01 	 1.172649e-05 	 4.564405e-05 	 4.987822e-05 	 6.519806e-05 	 -6.221980e-05 	 -1.020252e-04 	 5.017539e-06 	 5.771396e-05 	 -5.235064e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 9.800000e-01 	 1.197852e-05 	 4.430868e-05 	 4.954238e-05 	 6.647978e-05 	 -6.231744e-05 	 -1.004970e-04 	 5.252069e-06 	 5.871152e-05 	 -5.359504e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.000000e+00 	 1.222822e-05 	 4.302966e-05 	 4.921360e-05 	 6.771509e-05 	 -6.240934e-05 	 -9.898728e-05 	 5.491639e-06 	 5.970237e-05 	 -5.484139e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.020000e+00 	 1.247556e-05 	 4.180466e-05 	 4.889162e-05 	 6.890585e-05 	 -6.249569e-05 	 -9.749620e-05 	 5.736204e-06 	 6.068664e-05 	 -5.608958e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.040000e+00 	 1.272052e-05 	 4.063146e-05 	 4.857614e-05 	 7.005384e-05 	 -6.257670e-05 	 -9.602395e-05 	 5.985715e-06 	 6.166448e-05 	 -5.733949e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.060000e+00 	 1.296307e-05 	 3.950790e-05 	 4.826691e-05 	 7.116076e-05 	 -6.265256e-05 	 -9.457068e-05 	 6.240125e-06 	 6.263600e-05 	 -5.859102e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.080000e+00 	 1.320320e-05 	 3.843191e-05 	 4.796368e-05 	 7.222822e-05 	 -6.272345e-05 	 -9.313651e-05 	 6.499386e-06 	 6.360134e-05 	 -5.984408e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.100000e+00 	 1.344088e-05 	 3.740150e-05 	 4.766618e-05 	 7.325780e-05 	 -6.278954e-05 	 -9.172152e-05 	 6.763450e-06 	 6.456061e-05 	 -6.109854e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.120000e+00 	 1.367611e-05 	 3.641475e-05 	 4.737418e-05 	 7.425097e-05 	 -6.285100e-05 	 -9.032580e-05 	 7.032268e-06 	 6.551393e-05 	 -6.235433e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.140000e+00 	 1.390887e-05 	 3.546981e-05 	 4.708744e-05 	 7.520916e-05 	 -6.290800e-05 	 -8.894938e-05 	 7.305790e-06 	 6.646142e-05 	 -6.361135e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.160000e+00 	 1.413915e-05 	 3.456491e-05 	 4.680575e-05 	 7.613373e-05 	 -6.296070e-05 	 -8.759228e-05 	 7.583967e-06 	 6.740317e-05 	 -6.486951e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.180000e+00 	 1.436694e-05 	 3.369835e-05 	 4.652888e-05 	 7.702600e-05 	 -6.300923e-05 	 -8.625450e-05 	 7.866750e-06 	 6.833928e-05 	 -6.612873e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
